created_at,tweet_txt,sentiment_analysis 
2019-04-20 07:19:53,"b""RT @tv9kannada: CM Kumaraswamy Hits Out At PM Modi's 'Majboor' Govt Remark On Coalition Govt\n\nVideo Link \xe2\x96\xba https://t.co/X0erOxfdeZ\n\n#karnat\xe2\x80\xa6""",Nuetral
2019-04-20 07:18:43,b'#NarendraModi never abandoned #Hindutva- #YogiAdityanath\xe2\x80\x99s appointment reaffirms that https://t.co/wx41pKkZPG @Swamy39',Nuetral
2019-04-20 07:18:23,"b""RT @satishacharya: 'Manifesto of lies' @sifydotcom  cartoon #CongressManifesto #NarendraModi https://t.co/UJ4zmYjLWh""",Nuetral
2019-04-20 07:15:03,"b'Bengal BJP urges PM Modi to contest from West Bengal\n#LokSabhaElection2019, #BJP, #NarendraModi, #MukulRoy, #BJP https://t.co/z9j0jOJrJb'",Nuetral
2019-04-20 07:14:41,"b'Bengal BJP urges PM Modi to contest from West Bengal\nhttps://t.co/z9j0jOJrJb\n#LokSabhaElection2019, #BJP, #NarendraModi, #MukulRoy, #BJP'",Nuetral
2019-04-20 07:12:24,b'RT @UtkarshV_BJP: Voting for The Biggest Festival of Democracy #LokSabhaElections2019 starts today Congrats &amp; Best Wishes #India\n\nGo Out &amp;\xe2\x80\xa6',Positive
2019-04-20 07:11:59,b'RT @Shalukhandpur: Even little kids have become Modi fans #MainBhiChowkidar #NarendraModi #bjp4india #NamoForNewIndia https://t.co/cY7LnhjS\xe2\x80\xa6',Negative
2019-04-20 07:11:33,b'RT @BORN4WIN: The #IMF cuts India growth forecast for 2019-20 to ___ per cent?\n- 7.3\n\nWho has been elected as the new Prime Minister of #Ha\xe2\x80\xa6',Positive
2019-04-20 07:10:39,b'RT @KubrikStanley: 17 years back #GujaratRiot - The Evolution of Indian Hitler #NarendraModi https://t.co/PMGU1VW7r8',Nuetral
2019-04-20 07:09:34,"b'RT @ChaitanyaAdvait: For #EkBharatShreshthaBharat,\nFor #SabKaSaatSabKaVikas,\nFor #ViswaguruBharat,\nFor #NayaBharat,\nFor our Champion of Cha\xe2\x80\xa6'",Nuetral
2019-04-20 07:08:51,"b'RT @sonuinfy: @narendramodi sir, Whole India is with you! No one can stop growing India, No one can stop you!\n\n#AbkiBaarPhirModiSarkar #Nar\xe2\x80\xa6'",Positive
2019-04-20 07:08:36,b'RT @PrasadBivash: @Kiranja34522516 Awareness in the right direction \nIf you want BJP than retweet &amp; share \n#VoteForIndia   #Vote4BJP \n#Nare\xe2\x80\xa6',Positive
2019-04-20 07:07:24,b'RT @ArunAch07173261: In India congress and bjp deadly enemies....but in mandya both congress ND bjp supporters worked together for sumalath\xe2\x80\xa6',Negative
2019-04-20 07:06:49,b'RT @HammadH62540425: @narendramodi Not only Bengal the whole country is with BJP and you sir #NarendraModi #Modi #NaMoWithTraders #NamoAgai\xe2\x80\xa6',Positive
2019-04-20 07:06:46,"b'Today we have a responsible govt. whom we can look up to whenever we face any challenge in rail travel, passport se\xe2\x80\xa6 https://t.co/o1WOlY1pO3'",Positive
2019-04-20 07:06:28,"b'SP-BSP joint rally in UP : #Mayawati, #MulayamSinghYadav forget bitter past in quest to defeat #NarendraModi\xe2\x80\xa6 https://t.co/yblsFySh05'",Negative
2019-04-20 07:05:27,b'RT @Rksaini73835166: Progress in #BJP4India . #NarendraModi . So our wish that we want to see this progress in next 5 year. https://t.co/Wp\xe2\x80\xa6',Nuetral
2019-04-20 07:04:25,b'Speedbreaker didi lost sleep after 2 phases of LS polls: Modi\nhttps://t.co/8vgrcbs1zu\n#MamtaBanerjee #PHASE2\xe2\x80\xa6 https://t.co/gH41juzbjU',Nuetral
2019-04-20 07:04:09,b'Who will win #IndiasElection? #NarendraModi #RahulGandhi',Positive
2019-04-20 07:02:54,b'All knows it s Election time. \nSome 1 support Congress\nSome 1 support Bsp\nSome 1 support Aap\nSome 1 support Spa\nBut\xe2\x80\xa6 https://t.co/VJKZAOxrDa',Nuetral
2019-04-20 07:02:02,b'HC seeks EC reply on a PIL against release of biopic on Modi\nhttps://t.co/U1nzyVLuJv\n#highcourt\xe2\x80\xa6 https://t.co/eV13lahwiv',Nuetral
2019-04-20 06:57:57,b'RT @naashonomics: #bihar  good news for #NarendraModi ? https://t.co/O1KL5zOgw2',Positive
2019-04-20 06:55:57,b'@dhruv_rathee The biggest bhakts r actually people like you &amp; other trolls of #NarendraModi  who take the name\xe2\x80\xa6 https://t.co/cZiReARerb',Negative
2019-04-20 06:55:47,b'#congress fixed #hindus in fake cases only #NarendraModi can act against #Pakistan #IndiaElects #BattleOf2019 https://t.co/zKmx04NqXu',Negative
2019-04-20 06:51:12,b'Is #ElectionCommissionOfIndia #MamataBanerjee agent? #WestBengal #Kolkata #bjp #narendramodi #IndiaElections2019\xe2\x80\xa6 https://t.co/RcaIVGx9vE',Nuetral
2019-04-20 06:50:39,b'The Ink YOU should be getting right now. Make sure you VOTE.\n#DeshkaregaUngli #ZonedoutMediaworks #Elections\xe2\x80\xa6 https://t.co/IVO0x5WaRj',Positive
2019-04-20 06:50:18,"b""RT @nishyam143: My friend's art... #NarendraModi https://t.co/ctKHt7qTBE""",Nuetral
2019-04-20 06:50:01,"b""'Speed breaker Didi' can't sleep after two phases of polls: Narendra Modi in Mamata's turf\n#LokSabhaElection2019,\xe2\x80\xa6 https://t.co/yKYR80Obiv""",Nuetral
2019-04-20 06:49:39,"b""'Speed breaker Didi' can't sleep after two phases of polls: Narendra Modi in Mamata's turf\nhttps://t.co/RC273QgWnE\xe2\x80\xa6 https://t.co/qZ3BhgXjRv""",Nuetral
2019-04-20 06:49:35,b'RT @GirishSahni14: @FinancialXpress #NarendraModi time lag..\xf0\x9f\x98\x86\xf0\x9f\x98\x82',Nuetral
2019-04-20 06:48:17,b'@FinancialXpress #NarendraModi time lag..\xf0\x9f\x98\x86\xf0\x9f\x98\x82',Nuetral
2019-04-20 06:46:55,"b'4days after #SupremeCourtofIndia sent a contempt notice to #RahulGandhiChorHai, @INCIndia Luteyens ecosystem has fi\xe2\x80\xa6 https://t.co/jiBPYqtz02'",Nuetral
2019-04-20 06:46:34,"b""RT @PrashantPolamp1: #Narendramodi didn't do any measure work....but one thing he has done perfectly.....he has made identifying Andhbhakts\xe2\x80\xa6""",Nuetral
2019-04-20 06:45:02,b'I have taken the nation forward: PM Narendra Modi \n#NarendraModi #BJP #India #LokSabhaElections2019 \nhttps://t.co/ql07isVS1k',Nuetral
2019-04-20 06:44:17,b'RT @KubrikStanley: 17 years back #GujaratRiot - The Evolution of Indian Hitler #NarendraModi https://t.co/PMGU1VW7r8',Nuetral
2019-04-20 06:41:55,b'RT @Iamanirudhsethi: We are Buying #NarendraModi #AmitabhBachchan signed cheque or Document\nWe are Buying #Historical Newspapers\nV are Buyi\xe2\x80\xa6',Nuetral
2019-04-20 06:40:00,b'RT @p_sahibsingh: One more feather in the cap of PM @narendramodi and every Indian. As we all stand tall with pride while our PM is awarded\xe2\x80\xa6',Positive
2019-04-20 06:38:59,b'#IndianElections2019\nIndia elections: Will farm crisis be PM #NarendraModi \xe2\x80\x98s undoing? @AJEnglish\n https://t.co/U7OqtBZpfZ',Nuetral
2019-04-20 06:37:16,b'Plz go &amp; vote... This time election will be between #deshpremi vs #deshdrohi... So decide who is deshpremi?? \n\nMy v\xe2\x80\xa6 https://t.co/7ZXoXS9bSl',Nuetral
2019-04-20 06:36:57,b'In India congress and bjp deadly enemies....but in mandya both congress ND bjp supporters worked together for sumal\xe2\x80\xa6 https://t.co/6h0zbv62do',Negative
2019-04-20 06:35:39,"b""Pic 1\xf0\x9f\x91\x89 World's Most followed Leader on #instagram\nPic 2\xf0\x9f\x91\x89 World's 3rd most followed Leader on #Twitter\nPic 3\xf0\x9f\x91\x89 world'\xe2\x80\xa6 https://t.co/HMoZsrAlzZ""",Positive
2019-04-20 06:25:58,"b'RT @bsindia: This was the first time any PM was addressing a gathering of traders, according to representatives of the CAIT\n\n@Subhayan_ism\xe2\x80\xa6'",Positive
2019-04-20 06:21:12,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-20 06:19:45,b'@narendramodi Yeah....Yeah...Maybe the Karkare was not a matyr for Sadhvi Pragya because he died during congress ru\xe2\x80\xa6 https://t.co/GYXEPtJOCa',Nuetral
2019-04-20 06:14:57,b'@iNisha_bharti Only #NarendraModi ji...',Nuetral
2019-04-20 06:13:41,"b""'When does Modi remember his caste?' https://t.co/q6qgEMSCaN #narendramodi #caste #loksabhaelections2019""",Nuetral
2019-04-20 06:11:56,b'17 years back #GujaratRiot - The Evolution of Indian Hitler #NarendraModi https://t.co/PMGU1VW7r8',Nuetral
2019-04-20 06:11:50,b'RT @FinancialXpress: Prime Minister #NarendraModi said the recent Income Tax raids on certain politicians were not part of \xe2\x80\x9cpolitical vende\xe2\x80\xa6',Positive
2019-04-20 06:11:46,b'RT @indramohan84: #swatchbharat #NarendraModi nothing happened even after posting in swatchh app for issue drains not being cleaned in my l\xe2\x80\xa6',Nuetral
2019-04-20 06:10:55,b'#AamAdmiParty  #Kejriwal #RahulGandhi  #NarendraModi   AAP Spokesperson says our aim is -get MODI out-these IDIOTS\xe2\x80\xa6 https://t.co/6R7mgtcnid',Nuetral
2019-04-20 06:07:14,b'RT @Afreen98444: #JusticeForMadhu are we not valuable enough to get justice like other countries @narendramodi #NarendraModi #NaMo \xf0\x9f\x98\xa2\xf0\x9f\x98\x92 https\xe2\x80\xa6',Negative
2019-04-20 06:05:02,b'PM Modi will become ex-PM within a month: Asaduddin Owaisi \n#NarendraModi #AsaduddinOwaisi #BJP #AIMIM #Telangana\xe2\x80\xa6 https://t.co/YjLOVJehpZ',Nuetral
2019-04-20 06:04:39,b'If #India want to win #WorldCup2019\nIt had made #NarendraModi win in #LokSabhaElection2019 first #WorldCupSquad https://t.co/gHi8ZB0LSR',Positive
2019-04-20 06:04:38,b'@narendramodi Not only Bengal the whole country is with BJP and you sir #NarendraModi #Modi #NaMoWithTraders #NamoAgain2019 #ModiOnceMore',Positive
2019-04-20 06:02:42,b'Guys pls choose you honesty...vote for india.Namo...#changeindia\n#VoteForNewIndia #NarendraModi https://t.co/ys45UFXr7q',Nuetral
2019-04-20 06:02:00,b'#JusticeForMadhu are we not valuable enough to get justice like other countries @narendramodi #NarendraModi #NaMo \xf0\x9f\x98\xa2\xf0\x9f\x98\x92 https://t.co/OcfmuMrhLM',Negative
2019-04-20 05:57:05,b'Whoever is the candidate for PM should fights against eachother from a neutral seat which is choosen by Election co\xe2\x80\xa6 https://t.co/kKwEqVQIMt',Nuetral
2019-04-20 05:51:23,"b""@TysonDsouza3 @PMOIndia @narendramodi @sureshprabhu In this era, you can't dictate government, instead you should s\xe2\x80\xa6 https://t.co/JvsbVRqS4R""",Nuetral
2019-04-20 05:51:21,"b""RT @Krishnamani1: My name was deleted from the electoral list. Intersetingly, my wife's name appears in the same list and mine is missing!F\xe2\x80\xa6""",Nuetral
2019-04-20 05:51:12,b'RT @vicky299919: Non BJP supporters please go through this interview you will get answers for the questions u been asking for long time #Na\xe2\x80\xa6',Negative
2019-04-20 05:50:41,b'RT @BJP4lNDlA: Hon. Prime Minister Shri. @narendramodi Ji. \xf0\x9f\x99\x8f\n#ModiHaiTohMumkinHai \n#NarendraModi \n#MeraBoothSabseMazboot https://t.co/Bthdk\xe2\x80\xa6',Nuetral
2019-04-20 05:50:19,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-20 05:45:50,"b""For all those on the verge of getting fooled by the #BJP or the #Congress. Here's #NarendraModi talking about resta\xe2\x80\xa6 https://t.co/6BjNkPqkak""",Nuetral
2019-04-20 05:45:44,b'The King of India Prime Minister @narendramodi \n\n\xe2\x80\xa2\n\n#NarendraModi https://t.co/IdfqYVPZen',Nuetral
2019-04-20 05:44:22,"b'Prime Minister #NarendraModi on April 20 asked the #voters in #WestBengal to put brake on ""Speed-breaker Didi""\xe2\x80\xa6 https://t.co/sBvVZqLo8v'",Nuetral
2019-04-20 05:42:58,b'RT @Iamanirudhsethi: We are Buying #NarendraModi #AmitabhBachchan signed cheque or Document\nWe are Buying #Historical Newspapers\nV are Buyi\xe2\x80\xa6',Nuetral
2019-04-20 05:39:34,b'@Payal_Rohatgi Mooje ek bath samaj nahi atti #payalrohatgi ki swara baskar jese Fake logo ko itna ku highlight kart\xe2\x80\xa6 https://t.co/eO4x9Z1REr',Negative
2019-04-20 05:39:09,b'ONE VOTE DOES NOT MATTER. This is what they said when my mother refused to accept the electoral slip as it carried\xe2\x80\xa6 https://t.co/3owbaKLRCh',Nuetral
2019-04-20 05:39:07,b'You will get angry when you see the state of village adopted by  #narendramodi The #Liar  Modi cud not improve one\xe2\x80\xa6 https://t.co/3fOKdLXBqW',Negative
2019-04-20 05:38:47,b'#NarendraModi backs fielding #SadhviPragya who insulted 26/11 martyr Karkare \nhttps://t.co/OfMsiVVs5j',Nuetral
2019-04-20 05:35:02,b'Wanted PM who can attack Pakistan: Uddhav Thackeray on alliance with BJP \n#NarendraModi #UddhavThackeray #BJP\xe2\x80\xa6 https://t.co/O4WNICPakj',Nuetral
2019-04-20 05:34:17,b'RT @dewassethi: @info_future Why so much regard for 26/11 Martyr now. The then Cong Govt not taking any action against Pakistan was the big\xe2\x80\xa6',Positive
2019-04-20 05:33:45,b'Healing touch reserved only for citizens of #Kashmir not militants and separatists: #NarendraModi https://t.co/FW90G6UHSn',Nuetral
2019-04-20 05:33:38,b'RT @GdBakshiJe: See time is very powerful. She once said lord ram is a myth.\n\n#MainBhiChowkidar\n#ModiOnceMore\n#ModiHaiToMumkinHai\n#Narendra\xe2\x80\xa6',Positive
2019-04-20 05:32:51,b'RT @dewassethi: @info_future Why so much regard for 26/11 Martyr now. The then Cong Govt not taking any action against Pakistan was the big\xe2\x80\xa6',Positive
2019-04-20 05:28:25,b'Only one month left for Modi to become ex-Prime Minister: Asaduddin Owaisi\n#AsaduddinOwaisi\n#NarendraModi\xe2\x80\xa6 https://t.co/4G2LM93fll',Nuetral
2019-04-20 05:25:02,"b""I-T raids not part of 'political vendetta', happening as per law: PM Modi \n#ITraids #NarendraModi #BJP\xe2\x80\xa6 https://t.co/gWlcA4POHs""",Nuetral
2019-04-20 05:21:21,b'What happened to the village adopted for development by Liar  @narendramodi between 2014 and 2019? Watch this video\xe2\x80\xa6 https://t.co/2BcmqOo9cq',Nuetral
2019-04-20 05:20:03,b'Prime Minister #NarendraModi said the recent Income Tax raids on certain politicians were not part of \xe2\x80\x9cpolitical ve\xe2\x80\xa6 https://t.co/oL3e9A9jiH',Positive
2019-04-20 05:14:44,b'I am sorry for my silence but here i am for you:-(\n\n#JetAirwaysCrisis #JetAirways #NareshGoyal #NarendraModi https://t.co/1TVgPkp78k',Negative
2019-04-20 05:10:03,b'Non BJP supporters please go through this interview you will get answers for the questions u been asking for long t\xe2\x80\xa6 https://t.co/LZCpt5179G',Negative
2019-04-20 05:06:06,b'Rahul gandhi no lies anymore\n#congress #Bjp #bjp4maharashtra #bjp4india #india #politicalmeme #politics\xe2\x80\xa6 https://t.co/X40XXqRw8y',Nuetral
2019-04-20 05:06:05,b'@narendramodi. Great satisfaction over your rally at Trivendrum which shows Modi wave running high in Kerala like i\xe2\x80\xa6 https://t.co/RYtr2xWepJ',Positive
2019-04-20 05:03:58,b'@dhume @ShekharGupta The biggest bhakts r actually people like you &amp; other trolls of #NarendraModi  who take the na\xe2\x80\xa6 https://t.co/cJwOYuYkNl',Negative
2019-04-20 05:03:33,"b'After a month, PM Modi will become ex-PM, says Asaduddin Owaisi https://t.co/Pw021yOnju @asadowaisi #NarendraModi #LokSabhaElections2019'",Nuetral
2019-04-20 05:03:26,"b""RT @BJP4NoidaMN: raders are big stakeholders in the country's progress: PM Modi\n\n#NaMoWithTraders #BharatModiKeSaath #bjpindia #makeinindia\xe2\x80\xa6""",Nuetral
2019-04-20 05:03:08,b'@TravelA75148805 @ril_md @narendramodi @PadmajaJoshi @suhasinih @Swamy39 @swati_gs @IndianExpress @TimesNow @ndtv\xe2\x80\xa6 https://t.co/bI575E7bf4',Nuetral
2019-04-20 05:02:05,"b'RT @DrSRaghavachari: #BharatMangeModiDobara\n#PhirEkBaarModiSarkar \nAim to bring India in global top 50 for ease of doing business, says PM\xe2\x80\xa6'",Positive
2019-04-20 04:58:14,"b""PM #NarendraModi admits PDP alliance was a 'Mahamilawat'. https://t.co/zmD5GueDYg""",Nuetral
2019-04-20 04:56:27,"b'Watch Live: PM #NarendraModi to address a public meeting at Araria, Bihar in a short while... https://t.co/3aXNf2HfqS'",Positive
2019-04-20 04:54:37,"b'#BharatMangeModiDobara\n#PhirEkBaarModiSarkar \nAim to bring India in global top 50 for ease of doing business, says\xe2\x80\xa6 https://t.co/oowKGDmazH'",Positive
2019-04-20 04:52:52,"b'#Narendramodi our respected sir i want to put one question(politely)""Jf milk\'s are cheaply avaliable in market ...W\xe2\x80\xa6 https://t.co/ZdiavOz63r'",Positive
2019-04-20 04:52:33,b'Quick qstn frm #Chowkidar #Bhakts and shri shri #NarendraModi is #SadhviPragya statement also making headlines in P\xe2\x80\xa6 https://t.co/0ixKlzPLUZ',Positive
2019-04-20 04:51:55,b'RT @SanketParmar38: My grandfather Arvindbhai Darji also #Chowkidar \n#MainBhiChowkidar \n#ChowkidarPhirSe \n#ChowkidarPureHai \n#PhirEkBaarMod\xe2\x80\xa6',Nuetral
2019-04-20 04:50:52,b'@dhruv_rathee \xf0\x9f\x99\x88\xf0\x9f\x99\x89\xf0\x9f\x99\x8a Hail supreme leader. \n#NarendraModi #LokSabhaElections2019',Nuetral
2019-04-20 04:50:50,b'When does Modi remember his caste? https://t.co/qzJgKclInM #narendramodi via @oneindia',Nuetral
2019-04-20 04:49:47,b'Follow @publicontalk for more interesting current memes\n.\n#congress #Bjp #bjp4maharashtra #bjp4india #india\xe2\x80\xa6 https://t.co/JhqPWjmOHk',Positive
2019-04-20 04:47:54,b'That moment was craziest \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#congress #Bjp #bjp4maharashtra #bjp4india #india #politicalmeme #politics\xe2\x80\xa6 https://t.co/l2fjPEuhpC',Nuetral
2019-04-20 04:47:39,b'RT @faiyazasm: Is #NarendraModi with #HemantKarkare\nor with the #terroristpragya ? \n\n#BJPInsultsMartyr',Nuetral
2019-04-20 04:42:14,"b""This statement is final nail in the coffin #NarendraModi : Ticket to Pragya a 'symbol' to answer those who demean g\xe2\x80\xa6 https://t.co/kirwh9Wrw1""",Nuetral
2019-04-20 04:39:47,"b""CM Kumaraswamy Hits Out At PM Modi's 'Majboor' Govt Remark On Coalition Govt\n\nVideo Link \xe2\x96\xba https://t.co/X0erOxfdeZ\xe2\x80\xa6 https://t.co/8SddCenUje""",Nuetral
2019-04-20 04:38:27,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-20 04:38:19,"b'After fielding #PragyaThakur, If people of India still can not visualize the vision of #NarendraModi and still go o\xe2\x80\xa6 https://t.co/aEIBHWIfvf'",Nuetral
2019-04-20 04:38:00,b'#NarendraModi giving full support to people like #SadhviPragya is an alarming sign that India is fast slipping to b\xe2\x80\xa6 https://t.co/DWZfPzT2aA',Positive
2019-04-20 04:37:29,b'RT @Rksaini73835166: Progress in #BJP4India . #NarendraModi . So our wish that we want to see this progress in next 5 year. https://t.co/Wp\xe2\x80\xa6',Nuetral
2019-04-20 04:37:03,b'PM #NarendraModi to hold rallies in #NorthGujarat on 21st April ahead of #LokSabhaElections2019.\n\n#Tv9News #Gujarat\xe2\x80\xa6 https://t.co/m53iUYVBOS',Nuetral
2019-04-20 04:36:42,"b'Watch Live: PM #NarendraModi to address a public meeting at Buniadpur, West Bengal in a short while... https://t.co/4jX9hZOzQL'",Positive
2019-04-20 04:32:49,"b""I am a better Orator than PM #NarendraModi but i don't know #Hindi says Sri. #HDDeveGowda \nDeve Gowda Ji !Why do u\xe2\x80\xa6 https://t.co/ZnCoH2Xi7L""",Positive
2019-04-20 04:31:47,b'the fact is the highest court in #india #SupremeCourt reject #SadhviPragya charges of being tortured so when\xe2\x80\xa6 https://t.co/PymzCKwI6h',Nuetral
